GC,protein,Organism,MutS,Tudor,PWWP,tudor_tblastn,tudor_neighbor,PWWP_tblastn,PWWP_neighbor,Tudor_domain,Tudor_interpro,PWWP_domain,PWWP_interpro
GCA_020647795.1,UKZ64945.1,Trichoderma atroviride,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 902923;neighbor protein dist: Inf,Inf,Inf,902923,Inf,FALSE,FALSE,FALSE,FALSE
GCA_008080495.1,ATY58896.1,Cordyceps militaris,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020844765.3,WBY58431.1,Plasmodium yoelii yoelii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020844765.3,WBY58432.1,Plasmodium yoelii yoelii,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020647865.1,UKZ90430.1,Trichoderma asperellum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 1614361;neighbor protein dist: Inf,Inf,Inf,1614361,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900500625.2,CAC9550040.1,Leishmania infantum,TRUE,;dist_tblastn dist: 717259;neighbor protein dist: Inf,;dist_tblastn dist: 425977;neighbor protein dist: Inf,717259,Inf,425977,Inf,FALSE,FALSE,FALSE,FALSE
GCA_015245375.1,QOY39785.1,Cryptosporidium parvum,TRUE,;dist_tblastn dist: 741052;neighbor protein dist: Inf,;dist_tblastn dist: 2102;neighbor protein dist: Inf,741052,Inf,2102,Inf,FALSE,FALSE,FALSE,FALSE
GCA_021901655.1,KAH9462252.1,Puccinia striiformis f. sp. tritici,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: 962537,Inf,Inf,Inf,962537,FALSE,FALSE,FALSE,FALSE
GCA_009498055.1,QFZ28800.1,Clavispora lusitaniae,TRUE,;dist_tblastn dist: 370946;neighbor protein dist: Inf,;dist_tblastn dist: 736981;neighbor protein dist: Inf,370946,Inf,736981,Inf,FALSE,FALSE,FALSE,FALSE
GCA_009498135.1,QFZ51490.1,Clavispora lusitaniae,TRUE,;dist_tblastn dist: 370944;neighbor protein dist: Inf,;dist_tblastn dist: 736979;neighbor protein dist: Inf,370944,Inf,736979,Inf,FALSE,FALSE,FALSE,FALSE
GCA_009498075.1,QFZ34463.1,Clavispora lusitaniae,TRUE,;dist_tblastn dist: 370942;neighbor protein dist: Inf,;dist_tblastn dist: 736976;neighbor protein dist: Inf,370942,Inf,736976,Inf,FALSE,FALSE,FALSE,FALSE
GCA_009498115.1,QFZ45828.1,Clavispora lusitaniae,TRUE,;dist_tblastn dist: 370945;neighbor protein dist: Inf,;dist_tblastn dist: 736982;neighbor protein dist: Inf,370945,Inf,736982,Inf,FALSE,FALSE,FALSE,FALSE
GCA_009498095.1,QFZ40148.1,Clavispora lusitaniae,TRUE,;dist_tblastn dist: 370944;neighbor protein dist: Inf,;dist_tblastn dist: 736982;neighbor protein dist: Inf,370944,Inf,736982,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027557585.1,WBF11082.1,Saccharomyces uvarum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 69527;neighbor protein dist: Inf,Inf,Inf,69527,Inf,FALSE,FALSE,FALSE,FALSE
GCA_947243805.1,CAI4055336.1,Saccharomyces uvarum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 69529;neighbor protein dist: Inf,Inf,Inf,69529,Inf,FALSE,FALSE,FALSE,FALSE
GCA_017310585.1,QSS64547.1,Histoplasma capsulatum,TRUE,;dist_tblastn dist: 3023313;neighbor protein dist: Inf,;dist_tblastn dist: 2698769;neighbor protein dist: Inf,3023313,Inf,2698769,Inf,FALSE,FALSE,FALSE,FALSE
GCA_017355575.1,QSS70425.1,Histoplasma capsulatum G186AR,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 3210424;neighbor protein dist: Inf,Inf,Inf,3210424,Inf,FALSE,FALSE,FALSE,FALSE
GCA_017310615.1,QSS52436.1,Histoplasma capsulatum H88,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 3852955;neighbor protein dist: Inf,Inf,Inf,3852955,Inf,FALSE,FALSE,FALSE,FALSE
GCA_030272055.1,WIA08847.1,Tetradesmus obliquus,TRUE,;domain_blast;interpro;dist_tblastn dist: 10958;neighbor protein dist: 3686421,;dist_tblastn dist: 4635553;neighbor protein dist: 4631971,10958,3686421,4635553,4631971,TRUE,TRUE,FALSE,FALSE
GCA_026914245.1,WAR52754.1,Puccinia triticina,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: 4300230,Inf,Inf,Inf,4300230,FALSE,FALSE,FALSE,FALSE
GCA_016767815.1,QQK39788.1,Penicillium digitatum,TRUE,;dist_tblastn dist: 581821;neighbor protein dist: Inf,;dist_tblastn dist: 5662103;neighbor protein dist: Inf,581821,Inf,5662103,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020647635.1,UKZ49223.1,Trichoderma virens,TRUE,;dist_tblastn dist: 1204657;neighbor protein dist: Inf,;dist_tblastn dist: 844567;neighbor protein dist: Inf,1204657,Inf,844567,Inf,FALSE,FALSE,FALSE,FALSE
GCA_020647705.1,UKZ75749.1,Trichoderma virens FT-333,TRUE,;dist_tblastn dist: 1183919;neighbor protein dist: Inf,;dist_tblastn dist: 820894;neighbor protein dist: Inf,1183919,Inf,820894,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016865315.1,BCS12742.1,Aspergillus luchuensis,TRUE,;dist_tblastn dist: 316171;neighbor protein dist: Inf,;dist_tblastn dist: 1190697;neighbor protein dist: Inf,316171,Inf,1190697,Inf,FALSE,FALSE,FALSE,FALSE
GCA_018416015.2,QVM10161.1,Coccidioides posadasii str. Silveira,TRUE,;dist_tblastn dist: 480118;neighbor protein dist: Inf,;dist_tblastn dist: 479807;neighbor protein dist: Inf,480118,Inf,479807,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900537975.1,SYZ70024.1,Leishmania braziliensis MHOM/BR/75/M2904,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_946405395.1,CAI1822513.1,Saccharomyces eubayanus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 69355;neighbor protein dist: Inf,Inf,Inf,69355,Inf,FALSE,FALSE,FALSE,FALSE
GCA_946408725.1,CAI1857339.1,Saccharomyces eubayanus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 69600;neighbor protein dist: Inf,Inf,Inf,69600,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016952305.1,QPC73391.1,Fusarium pseudograminearum,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_019332025.1,QWU88376.1,[Candida] haemuloni,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 877;neighbor protein dist: Inf,Inf,Inf,877,Inf,FALSE,FALSE,FALSE,FALSE
GCA_947243785.1,CAI4058123.1,Saccharomyces kudriavzevii ZP591,TRUE,;dist_tblastn dist: 241981;neighbor protein dist: Inf,;dist_tblastn dist: 52688;neighbor protein dist: Inf,241981,Inf,52688,Inf,FALSE,FALSE,FALSE,FALSE
GCA_027571585.1,UYI26531.1,Encephalitozoon cuniculi,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 9719;neighbor protein dist: Inf,Inf,Inf,9719,Inf,FALSE,FALSE,FALSE,FALSE
GCA_003072545.3,UKJ87722.1,Theileria orientalis,TRUE,;dist_tblastn dist: 357428;neighbor protein dist: Inf,;dist_tblastn dist: 152847;neighbor protein dist: Inf,357428,Inf,152847,Inf,FALSE,FALSE,FALSE,FALSE
GCA_013426205.1,QLI73981.1,Metarhizium brunneum,TRUE,;dist_tblastn dist: 1065143;neighbor protein dist: Inf,;dist_tblastn dist: 1288346;neighbor protein dist: Inf,1065143,Inf,1288346,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000968835.1,AEY98936.1,Eremothecium gossypii FDAG1,TRUE,;dist_tblastn dist: 397005;neighbor protein dist: Inf,;dist_tblastn dist: 121317;neighbor protein dist: Inf,397005,Inf,121317,Inf,FALSE,FALSE,FALSE,FALSE
GCA_007859695.1,QDZ20730.1,Chloropicon primus,TRUE,;domain_blast;interpro;dist_tblastn dist: 3338;neighbor protein dist: 435590,;dist_tblastn dist: 347626;neighbor protein dist: Inf,3338,435590,347626,Inf,TRUE,TRUE,FALSE,FALSE
GCA_007859695.1,QDZ20417.1,Chloropicon primus,TRUE,;dist_tblastn dist: 143888;neighbor protein dist: 143291,;dist_tblastn dist: 231255;neighbor protein dist: Inf,143888,143291,231255,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024399255.1,UTX44150.1,Encephalitozoon hellem,TRUE,;dist_tblastn dist: 92981;neighbor protein dist: Inf,;dist_tblastn dist: 51674;neighbor protein dist: Inf,92981,Inf,51674,Inf,FALSE,FALSE,FALSE,FALSE
GCA_029215505.1,WEL39640.1,Encephalitozoon hellem,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 51674;neighbor protein dist: Inf,Inf,Inf,51674,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900149145.1,SHO77967.1,Malassezia sympodialis ATCC 42132,TRUE,;dist_tblastn dist: 557658;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,557658,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_024399295.1,UTX46224.1,Encephalitozoon intestinalis,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 50237;neighbor protein dist: Inf,Inf,Inf,50237,Inf,FALSE,FALSE,FALSE,FALSE
GCA_903994235.1,CAD2108150.1,Plasmodium vinckei petteri,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_903994205.1,CAD2094735.1,Plasmodium vinckei brucechwatti,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_016906555.1,QRW04819.1,Ceratobasidium sp. AG-Ba,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 305555;neighbor protein dist: Inf,Inf,Inf,305555,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000149245.3,AFR98112.2,Cryptococcus neoformans var. grubii H99,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_010111755.1,QHS66351.1,Nakaseomyces glabratus,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 621028;neighbor protein dist: Inf,Inf,Inf,621028,Inf,FALSE,FALSE,FALSE,FALSE
GCA_029226625.1,WDK21847.1,Colletotrichum graminicola,TRUE,;dist_tblastn dist: 522836;neighbor protein dist: Inf,;dist_tblastn dist: 1140399;neighbor protein dist: Inf,522836,Inf,1140399,Inf,FALSE,FALSE,FALSE,FALSE
GCA_003691605.1,AYO44299.1,Malassezia restricta CBS 7877,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_900290415.1,VBB81122.1,Podospora comata,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 805204;neighbor protein dist: Inf,Inf,Inf,805204,Inf,FALSE,FALSE,FALSE,FALSE
GCA_904420315.1,CAD5326872.1,Arabidopsis thaliana,TRUE,;domain_blast;interpro;dist_tblastn dist: 354;neighbor protein dist: 16351637,;dist_tblastn dist: Inf;neighbor protein dist: Inf,354,16351637,Inf,Inf,TRUE,TRUE,FALSE,FALSE
GCA_002571405.2,QHB07561.1,Saccharomyces cerevisiae,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976005.2,AJU65623.1,Saccharomyces cerevisiae YJM451,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975915.3,AJU63505.1,Saccharomyces cerevisiae YJM326,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975885.2,AJU62806.1,Saccharomyces cerevisiae YJM320,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905220325.1,CAF1557144.1,Saccharomyces cerevisiae PE-2,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_905220315.1,CAE6465202.1,Saccharomyces cerevisiae PE-2,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976215.2,AJU70548.1,Saccharomyces cerevisiae YJM627,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975705.2,AJU81758.1,Saccharomyces cerevisiae YJM1129,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975945.2,AJU64195.1,Saccharomyces cerevisiae YJM428,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975825.2,AJU61395.1,Saccharomyces cerevisiae YJM270,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000662435.2,AHY75091.1,Saccharomyces cerevisiae YJM993,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977145.2,AJU92868.1,Saccharomyces cerevisiae YJM1332,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976665.2,AJU80368.1,Saccharomyces cerevisiae YJM996,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976875.3,AJU86575.1,Saccharomyces cerevisiae YJM1244,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976455.3,AJU76213.1,Saccharomyces cerevisiae YJM975,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977325.2,AJU97096.1,Saccharomyces cerevisiae YJM1356,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975615.2,AJU60044.1,Saccharomyces cerevisiae YJM244,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978075.3,AJV14514.1,Saccharomyces cerevisiae YJM1477,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: 844448;neighbor protein dist: Inf,Inf,Inf,844448,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976845.3,AJU85874.1,Saccharomyces cerevisiae YJM1242,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977175.3,AJU93585.1,Saccharomyces cerevisiae YJM1336,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977355.3,AJU97794.1,Saccharomyces cerevisiae YJM1381,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978015.2,AJV13136.1,Saccharomyces cerevisiae YJM1460,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976515.2,AJU77633.1,Saccharomyces cerevisiae YJM981,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976485.2,AJU76923.1,Saccharomyces cerevisiae YJM978,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975735.4,AJU57941.1,Saccharomyces cerevisiae YJM189,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977715.4,AJV06257.1,Saccharomyces cerevisiae YJM1417,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976545.2,AJU78345.1,Saccharomyces cerevisiae YJM984,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975975.3,AJU64907.1,Saccharomyces cerevisiae YJM450,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977745.2,AJV06960.1,Saccharomyces cerevisiae YJM1418,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978045.2,AJV13846.1,Saccharomyces cerevisiae YJM1463,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977955.2,AJV11799.1,Saccharomyces cerevisiae YJM1447,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976995.2,AJU89291.1,Saccharomyces cerevisiae YJM1273,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978195.3,AJV17346.1,Saccharomyces cerevisiae YJM1527,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977835.2,AJV09045.1,Saccharomyces cerevisiae YJM1434,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978255.2,AJV18767.1,Saccharomyces cerevisiae YJM1573,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976065.2,AJU67018.1,Saccharomyces cerevisiae YJM456,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977475.3,AJV00616.1,Saccharomyces cerevisiae YJM1387,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977655.2,AJV04834.1,Saccharomyces cerevisiae YJM1402,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976185.3,AJU69838.1,Saccharomyces cerevisiae YJM555,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977055.4,AJU90719.1,Saccharomyces cerevisiae YJM1307,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975765.2,AJU58643.1,Saccharomyces cerevisiae YJM193,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977205.2,AJU94290.1,Saccharomyces cerevisiae YJM1338,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976605.3,AJU79768.1,Saccharomyces cerevisiae YJM990,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975855.3,AJU62107.1,Saccharomyces cerevisiae YJM271,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976425.2,AJU75505.1,Saccharomyces cerevisiae YJM972,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977985.2,AJV12487.1,Saccharomyces cerevisiae YJM1450,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976395.2,AJU74799.1,Saccharomyces cerevisiae YJM969,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977565.2,AJV02747.1,Saccharomyces cerevisiae YJM1399,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977685.2,AJV05553.1,Saccharomyces cerevisiae YJM1415,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977505.2,AJV01328.1,Saccharomyces cerevisiae YJM1388,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000975675.2,AJU81068.1,Saccharomyces cerevisiae YJM1083,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000978135.2,AJV15930.1,Saccharomyces cerevisiae YJM1479,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000977445.2,AJU99902.1,Saccharomyces cerevisiae YJM1386,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976035.2,AJU66340.1,Saccharomyces cerevisiae YJM453,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976575.4,AJU79057.1,Saccharomyces cerevisiae YJM987,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
GCA_000976335.2,AJU73369.1,Saccharomyces cerevisiae YJM689,TRUE,;dist_tblastn dist: Inf;neighbor protein dist: Inf,;dist_tblastn dist: Inf;neighbor protein dist: Inf,Inf,Inf,Inf,Inf,FALSE,FALSE,FALSE,FALSE
