TaxId	Phylum	Class	Order	Family	Genus	Species	Accession_assembly	Quast_ContigN50	Quast_ContigN75	Sequence_technology	Assembly_level	Assembly_size	Date_submission_ncbi	BioProject	BioSample	Reads_assembly	Reads_available	BUSCO_Single	BUSCO_Duplicate	BUSCO_Complete	BUSCO_Fragmented	BUSCO_Missing	Experiment	Cvalue	Method	Date_method	Notes_cvalue_method	Expected_Cvalue	Genome_size_bp
463165	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius figulus	GCA_013397465.1	55547	26719	Illumina HiSeq	Scaffold	1020012445	2020/07/10	PRJNA545868	SAMN12253878	SR		89	0.4	89.4	4.1	6.5						1240377930.64415	1240377930.64415
265632	Chordata	Aves	Passeriformes	Furnariidae	Sclerurus	Sclerurus mexicanus	GCA_013396755.1	128787	59305	Illumina HiSeq	Scaffold	1046918217	2020/07/10	PRJNA545868	SAMN12253767	SR	SR	88.3	0.3	88.6	5	6.4		1242060000	FIA	2014	one measure	1272942712.50149	1242060000
43150	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica	GCA_015227805.2	2794774	1150529	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1105955550	2021/03/02	PRJNA636192	SAMN14675488	LR-SR		91.5	1.3	92.8	1.8	5.4		1281180000	FIA	2009	one measure	1344397189.65176	1281180000
72873	Chordata	Aves	Passeriformes	Hirundinidae	Tachycineta	Tachycineta bicolor	GCA_007636935.1	16232	6921	Illumina HiSeq	Scaffold	1135351544	2019/07/30	PRJNA553513	SAMN12236919	SR		76.7	2.7	79.4	14.2	6.4						NA	NA
39638	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus	GCA_013398535.1	78433	32423	10X Genomics linked reads	Scaffold	1086309140	2020/07/10	PRJNA545868	SAMN12254002	SR	SR	83.9	0.9	84.8	8.4	6.8		1271400000	FIA	2009	most recent	1320618609.50435	1271400000
9191	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius tricolor	GCA_017165875.1	87741	31469	Illumina HiSeq	Scaffold	1075086955	2021/03/04	PRJNA667954	SAMN16392922	SR		80.9	1	81.9	10.7	7.4						1307036096.18759	1307036096.18759
84834	Chordata	Aves	Passeriformes	Icteridae	Molothrus	Molothrus ater	GCA_012460135.1	13273966	5686574	PacBio Sequel II	Chromosome	1087312585	2020/04/20	PRJNA606972	SAMN14074414	LR		91.8	1.4	93.2	1.5	5.3		1378980000	FIA	2009	one measure	1321833106.06408	1378980000
64278	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	Quiscalus mexicanus	GCA_013399035.1	60996	26382	Illumina HiSeq	Scaffold	1041398572	2020/07/10	PRJNA545868	SAMN12253789	SR	SR	82.4	0.6	83	10.1	6.9						1266262137.21991	1266262137.21991
1218682	Chordata	Aves	Passeriformes	Irenidae	Chloropsis	Chloropsis cyanopogon	GCA_013400585.1	25293	11170	Illumina HiSeq	Scaffold	985401841	2020/07/10	PRJNA545868	SAMN12253867	SR	Yes	75.9	0.9	76.8	11.4	11.8						NA	NA
667144	Chordata	Aves	Passeriformes	Irenidae	Chloropsis	Chloropsis hardwickii	GCA_013390065.1	39389	18201	Illumina HiSeq	Scaffold	1054347212	2020/07/06	PRJNA545868	SAMN12253970	SR	Yes	83.6	1.3	84.9	5.5	9.6						NA	NA
175120	Chordata	Aves	Passeriformes	Irenidae	Irena	Irena cyanogastra	GCA_013397155.1	129333	56761	Illumina HiSeq	Scaffold	1036547706	2020/07/10	PRJNA545868	SAMN12253784	SR	SR	85.7	0.8	86.5	7.3	6.2						1260391003.20788	1260391003.20788
56324	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius collurio	GCA_020086605.1	143569	56646	BGI-seq 500; 10X	Scaffold	1205288378	2021/09/21	PRJNA644480	SAMN15461556	SR	SR	79.9	6.3	86.2	5.7	8.1		1183380000	FIA	2014	one measure	1464622391.70481	1183380000
28713	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius ludovicianus	GCA_013397235.1	98330	47222	Illumina HiSeq	Scaffold	1040379146	2020/07/10	PRJNA545868	SAMN12253815	SR	SR	87.5	0.4	87.9	5.6	6.5						1265028298.42466	1265028298.42466
36275	Chordata	Aves	Passeriformes	Leiothrichidae	Leiothrix	Leiothrix lutea	GCA_013400445.1	27764	12525	Illumina HiSeq	Scaffold	1058758629	2020/07/10	PRJNA545868	SAMN12253856	SR	Yes	81.1	0.6	81.7	8.5	9.8						NA	NA
187437	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis	GCA_013400155.1	58272	28944	Illumina HiSeq	Scaffold	1039556136	2020/07/10	PRJNA545868	SAMN12253834	SR	SR	87.6	0.8	88.4	4.8	6.8						1264032187.21416	1264032187.21416
85069	Chordata	Aves	Passeriformes	Malaconotidae	Dryoscopus	Dryoscopus gambensis	GCA_013389985.1	30100	12897	Illumina HiSeq	Scaffold	992742094	2020/07/06	PRJNA545868	SAMN12253866	SR	Yes	73.8	0.6	74.4	14.5	11.1						NA	NA
2593467	Chordata	Aves	Passeriformes	Maluridae	Malurus	Malurus cyaneus samueli	GCA_009741485.1	208980	80308	Illumina HiSeq; Illumina MiSeq; PacBio RSII	Chromosome	1078891882	2019/12/12	PRJNA553115	SAMN12217597	LR-SR	LR-SR	88.5	0.7	89.2	2.9	7.9						1311641302.00507	1311641302.00507
720584	Chordata	Aves	Passeriformes	Maluridae	Malurus	Malurus elegans	GCA_013397995.1	74588	33744	Illumina HiSeq	Scaffold	1013601814	2020/07/10	PRJNA545868	SAMN12253946	SR	SR	88.9	0.1	89	4.7	6.3						1232618970.96505	1232618970.96505
254552	Chordata	Aves	Passeriformes	Melanocharitidae	Melanocharis	Melanocharis versteri	GCA_013397845.1	104107	51744	Illumina HiSeq	Scaffold	1030540361	2020/07/10	PRJNA545868	SAMN12253939	SR	SR	87.5	0.4	87.9	5.9	6.2						1253120151.45656	1253120151.45656
2020318	Chordata	Aves	Passeriformes	Meliphagidae	Anthochaera	Anthochaera phrygia	GCA_009430485.1	1000	571	Illumina HiSeq	Scaffold	815187911	2019/10/31	PRJNA549051	SAMN12070213	SR		18.2	0	18.2	39.4	42.4						NA	NA
266349	Chordata	Aves	Passeriformes	Meliphagidae	Entomyzon	Entomyzon cyanotis	GCA_020137895.1	201946	98888	Illumina HiSeq	Scaffold	1031697788	2021/09/24	PRJNA387313	SAMN07150251	SR		93.1	0.8	93.9	2.8	3.3						1254521016.58583	1254521016.58583
266360	Chordata	Aves	Passeriformes	Meliphagidae	Grantiella	Grantiella picta	GCA_013397955.1	101086	50176	Illumina HiSeq	Scaffold	1014521746	2020/07/10	PRJNA545868	SAMN12253950	SR	SR	89.2	0.7	89.9	5.5	4.6						1233732389.48743	1233732389.48743
1497555	Chordata	Aves	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus cassidix	GCA_008360975.1	7673876	2005992	Illumina NovaSeq; Oxford Nanopore MinION	Scaffold	1102302466	2019/09/09	PRJNA554936	SAMN12287370	LR-SR	LR-SR	93.8	3.2	97	2	1						1339975763.51441	1339975763.51441
366454	Chordata	Aves	Passeriformes	Meliphagidae	Notiomystis	Notiomystis cincta	GCA_013398075.1	50301	24418	Illumina HiSeq	Scaffold	1025225744	2020/07/10	PRJNA545868	SAMN12253957	SR	SR	83.8	0.1	83.9	9.4	6.7						1246687727.09571	1246687727.09571
449594	Chordata	Aves	Passeriformes	Menuridae	Atrichornis	Atrichornis clamosus	GCA_013400975.1	125667	61373	Illumina HiSeq	Scaffold	1047502076	2020/07/10	PRJNA545868	SAMN12253955	SR	SR	91.1	0.1	91.2	5.2	3.6						1273649372.80362	1273649372.80362
47692	Chordata	Aves	Passeriformes	Menuridae	Menura	Menura novaehollandiae	GCA_013396355.1	85461	44569	Illumina HiSeq	Scaffold	1060480557	2020/07/10	PRJNA545868	SAMN12253747	SR	SR	91.7	0.5	92.2	3	4.8						1289357578.55979	1289357578.55979
237420	Chordata	Aves	Passeriformes	Mimidae	Donacobius	Donacobius atricapilla	GCA_013397315.1	65123	31173	Illumina HiSeq	Scaffold	1054188209	2020/07/10	PRJNA545868	SAMN12253813	SR	SR	86.1	0.8	86.9	6.3	6.8						1281741779.98726	1281741779.98726
99882	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	Toxostoma redivivum	GCA_013397375.1	88317	42442	Illumina HiSeq	Scaffold	1032473302	2020/07/10	PRJNA545868	SAMN12253839	SR	SR	89	0.5	89.5	5	5.5						1255459642.10593	1255459642.10593
381031	Chordata	Aves	Passeriformes	Monarchidae	Myiagra	Myiagra hebetior	GCA_013397015.1	66486	32616	Illumina HiSeq	Scaffold	1049898355	2020/07/10	PRJNA545868	SAMN12253791	SR	SR	86.9	0.6	87.5	5.1	7.4						1276549653.93676	1276549653.93676
1094192	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla alba alba	GCA_015832195.1	8515530	2277399	PacBio Sequel II HiFi	Chromosome	1072670728	2020/12/08	PRJNA662706	SAMN16093224	LR		89.2	1	90.2	1.4	8.4						1304111671.45178	1304111671.45178
662061	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla tschutschensis	GCA_018904545.1	95745	43687	Illumina HiSeq 2500	Scaffold	1053394660	2021/06/16	PRJNA690099	SAMN17241689	SR		84.2	0.8	85	5.9	9.1						1280781326.22001	1280781326.22001
614051	Chordata	Aves	Passeriformes	Muscicapidae	Cercotrichas	Cercotrichas coryphoeus	GCA_013398595.1	55393	25493	Illumina HiSeq	Scaffold	1029849930	2020/07/10	PRJNA545868	SAMN12253994	SR	SR	85.4	0.6	86	4.6	9.4						1252284504.18717	1252284504.18717
797021	Chordata	Aves	Passeriformes	Muscicapidae	Copsychus	Copsychus sechellarum	GCA_013398635.1	109084	42550	Illumina HiSeq	Scaffold	1052094435	2020/07/10	PRJNA545868	SAMN12254010	SR	SR	91.1	0.6	91.7	3.9	4.4						1279207628.81819	1279207628.81819
59894	Chordata	Aves	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	GCA_000247815.2	414028	213738	Illumina GAII; Illumina HiSeq	Chromosome	1118343587	2013/06/27	PRJNA75089	SAMN02981387	SR		87.2	0.7	87.9	3.9	8.2						1359390765.10263	1359390765.10263
279966	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe oenanthe	GCA_013399995.1	45285	21560	Illumina HiSeq	Scaffold	1001836003	2020/07/10	PRJNA545868	SAMN12253823	SR	Yes	86	0.4	86.4	6.1	7.5						NA	NA
1187130	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola maurus maurus	GCA_900205225.1	96283	41528		Scaffold	1020367763	2017/09/28	PRJEB19453	SAMEA94256668		SR	88.3	0.4	88.7	4.8	6.5						1240807981.60719	1240807981.60719
461220	Chordata	Aves	Passeriformes	NA	Aleadryas	Aleadryas rufinucha	GCA_013397815.1	90518	44137	Illumina HiSeq	Scaffold	1050107613	2020/07/10	PRJNA545868	SAMN12253938	SR	SR	83.6	0.4	84	8.5	7.5						1276802924.54063	1276802924.54063
254528	Chordata	Aves	Passeriformes	NA	Daphoenositta	Daphoenositta chrysoptera	GCA_013397915.1	79704	40599	Illumina HiSeq	Scaffold	1033680849	2020/07/10	PRJNA545868	SAMN12253948	SR	SR	87	0.3	87.3	5.3	7.4						1256921168.8236	1256921168.8236
461239	Chordata	Aves	Passeriformes	NA	Eulacestoma	Eulacestoma nigropectus	GCA_013397775.1	76040	40597	Illumina HiSeq	Scaffold	1040437550	2020/07/10	PRJNA545868	SAMN12253941	SR	SR	90.5	0.5	91	3.2	5.8						1265098986.36179	1265098986.36179
254539	Chordata	Aves	Passeriformes	NA	Falcunculus	Falcunculus frontatus	GCA_013398115.1	150847	73066	Illumina HiSeq	Scaffold	1042685034	2020/07/10	PRJNA545868	SAMN12253959	SR	SR	89.6	0.5	90.1	5.2	4.7						1267819176.89147	1267819176.89147
449367	Chordata	Aves	Passeriformes	NA	Pachycephala	Pachycephala philippinensis	GCA_013397055.1	60951	28239	Illumina HiSeq	Scaffold	1041722788	2020/07/10	PRJNA545868	SAMN12253786	SR	SR	85.6	0.6	86.2	6.3	7.5						1266654544.59312	1266654544.59312
1160851	Chordata	Aves	Passeriformes	NA	Platysteira	Platysteira castanea	GCA_013397175.1	84956	41058	Illumina HiSeq	Scaffold	1058888301	2020/07/10	PRJNA545868	SAMN12253821	SR	SR	88.4	0.5	88.9	5	6.1						1287430428.15871	1287430428.15871
1743254	Chordata	Aves	Passeriformes	NA	Pseudorectes	Pseudorectes ferrugineus	GCA_008033365.1	10800	5193	Illumina	Scaffold	995897499	2019/08/20	PRJNA487682	SAMN09908057	SR		63.8	0.1	63.9	24.5	11.6						NA	NA
156170	Chordata	Aves	Passeriformes	NA	Rhagologus	Rhagologus leucostigma	GCA_013397725.1	141849	70686	Illumina HiSeq	Scaffold	1045193615	2020/07/10	PRJNA545868	SAMN12253942	SR	SR	88.3	0.7	89	5.1	5.9						1270855380.16549	1270855380.16549
2585812	Chordata	Aves	Passeriformes	Nectariniidae	Leptocoma	Leptocoma aspasia	GCA_013399835.1	89423	43734	Illumina HiSeq	Scaffold	1035751609	2020/07/10	PRJNA545868	SAMN12253793	SR	SR	87.8	1.7	89.5	4.3	6.2						1259427465.52748	1259427465.52748
254652	Chordata	Aves	Passeriformes	Nectariniidae	Promerops	Promerops cafer	GCA_013398275.1	128591	60361	Illumina HiSeq	Scaffold	1043743207	2020/07/10	PRJNA545868	SAMN12253977	SR	SR	86.1	0.7	86.8	6.3	6.9						1269099912.22633	1269099912.22633
38397	Chordata	Aves	Passeriformes	Orthonychidae	Orthonyx	Orthonyx spaldingii	GCA_013397795.1	81517	42835	Illumina HiSeq	Scaffold	1034662073	2020/07/10	PRJNA545868	SAMN12253936	SR	SR	91.7	0.2	91.9	3.5	4.6						1258108770.70743	1258108770.70743
36263	Chordata	Aves	Passeriformes	Paradisaeidae	Cicinnurus	Cicinnurus regius	GCA_003713305.1	460416	184707	Illumina	Scaffold	1059540104	2018/11/06	PRJNA491255	SAMN10096784	SR	SR	90.5	0.8	91.3	3	5.7						1288219322.91739	1288219322.91739
28716	Chordata	Aves	Passeriformes	Paradisaeidae	Diphyllodes	Diphyllodes magnificus	GCA_003713285.1	237788	104228	Illumina	Scaffold	1065979660	2018/11/06	PRJNA491255	SAMN10096783	SR	SR	90.3	1	91.3	2.9	5.8						1296013291.30448	1296013291.30448
2767082	Chordata	Aves	Passeriformes	Paradisaeidae	Lycocorax	Lycocorax pyrrhopterus obiensis	GCA_014706295.1	7380351	2278697	PacBio RSII	Scaffold	1107771238	2020/09/23	PRJNA604967	SAMN15881065	LR		90.7	1	91.7	1.9	6.4						1346594765.83136	1346594765.83136
36268	Chordata	Aves	Passeriformes	Paradisaeidae	Paradisaea	Paradisaea raggiana	GCA_003713265.1	96623	45875	Illumina	Scaffold	1037508133	2018/11/06	PRJNA491255	SAMN10096787	SR	SR	87.8	0.7	88.5	4.4	7.1						1261553433.92144	1261553433.92144
39963	Chordata	Aves	Passeriformes	Paradisaeidae	Paradisaea	Paradisaea rubra	GCA_003713215.1	406532	187741	Illumina	Scaffold	1071261504	2018/11/06	PRJNA491255	SAMN10096786	SR	SR	91.4	0.7	92.1	3	4.9						1302406049.61911	1302406049.61911
39961	Chordata	Aves	Passeriformes	Paradisaeidae	Parotia	Parotia lawesii	GCA_003713295.1	426741	189351	Illumina	Scaffold	1056922331	2018/11/06	PRJNA491255	SAMN10096785	SR	SR	90.1	0.9	91	3.6	5.4						1285050961.61941	1285050961.61941
979223	Chordata	Aves	Passeriformes	Paramythiidae	Oreocharis	Oreocharis arfaki	GCA_013398015.1	110039	53734	Illumina HiSeq	Scaffold	1039561598	2020/07/10	PRJNA545868	SAMN12253944	SR	SR	87.5	0.4	87.9	5.5	6.6						1264038798.02014	1264038798.02014
254575	Chordata	Aves	Passeriformes	Pardalotidae	Pardalotus	Pardalotus punctatus	GCA_013400915.1	83664	36682	Illumina HiSeq	Scaffold	1032444361	2020/07/10	PRJNA545868	SAMN12253951	SR	SR	85	0.3	85.3	8.5	6.2						1255424614.03271	1255424614.03271
156561	Chordata	Aves	Passeriformes	Paridae	Anthoscopus	Anthoscopus minutus	GCA_013399455.1	50675	22222	Illumina HiSeq	Scaffold	978848727	2020/07/10	PRJNA545868	SAMN12253902	SR	SR	85.5	0.1	85.6	8.5	5.9						1190556372.01698	1190556372.01698
156563	Chordata	Aves	Passeriformes	Paridae	Cyanistes	Cyanistes caeruleus	GCA_002901205.1	105778	44215	Illumina HiSeq	Scaffold	1186980630	2018/01/26	PRJNA284903	SAMN03734925	SR	SR	87.2	0.4	87.6	5.7	6.7						1442464030.29748	1442464030.29748
9157	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major	GCA_001522545.3	148693	67216	Illumina HiSeq	Chromosome	1020310769	2019/01/15	PRJNA208335	SAMN03083587	SR		90	0.2	90.2	2.6	7.2						1240739000.2311	1240739000.2311
48891	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile atricapillus	GCA_011421415.1	108423	48490	Illumina HiSeq	Chromosome	1047807048	2020/03/19	PRJNA589043	SAMN13264372	SR		90	0.3	90.3	3.7	6						1274018488.64436	1274018488.64436
181119	Chordata	Aves	Passeriformes	Paridae	Pseudopodoces	Pseudopodoces humilis	GCA_000331425.1	165316	84083	Illumina HiSeq	Scaffold	1042997632	2013/01/11	PRJNA175930	SAMN02981490	SR		94.7	0.2	94.9	3.1	2						1268197522.68578	1268197522.68578
135433	Chordata	Aves	Passeriformes	Parulidae	Geothlypis	Geothlypis trichas	GCA_009764595.1	3247339	1025334	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1078128490	2019/12/19	PRJNA589703	SAMN12631222	LR-SR		86.2	1	87.2	1.3	11.5		1408320000	FIA	2009	one measure	1310717348.06865	1408320000
1037456	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga coronata coronata	GCA_001746935.2	43586	19338	Illumina	Chromosome	1022651334	2020/12/08	PRJNA325157	SAMN05224218	SR	Yes	77.5	0.3	77.8	8.1	14.1						NA	NA
298831	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga kirtlandii	GCA_013399655.1	78139	31085	Illumina HiSeq	Scaffold	1045879602	2020/07/10	PRJNA545868	SAMN12253801	SR	SR	85.8	0.4	86.2	7.1	6.7						1271685648.74176	1271685648.74176
2860302	Chordata	Aves	Passeriformes	Passerellidae	Ammodramus	Ammodramus savannarum pratensis	GCA_020466415.1	68878	23523	Illumina HiSeq	Scaffold	906668489	2021/10/13	PRJNA747010	SAMN20250500	SR		79.2	0.5	79.7	5.5	14.8						1103194682.30663	1103194682.30663
40217	Chordata	Aves	Passeriformes	Passerellidae	Junco	Junco hyemalis	GCA_003829775.1	80175	32540	Illumina HiSeq	Scaffold	958315288	2018/11/26	PRJNA493001	SAMN10120167	SR		82.5	0.7	83.2	4.6	12.2		1271400000	FIA	2009	one measure	1165704196.73592	1271400000
44397	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza melodia	GCA_013398205.1	181098	88594	ILLUMINA; PACBIO_SMRT	Scaffold	1061250996	2020/07/10	PRJNA545868	SAMN12253982	LR-SR	LR-SR	90.4	1.3	91.7	3.7	4.6		1398540000	FIA	2009	one measure	1290290061.67045	1398540000
40210	Chordata	Aves	Passeriformes	Passerellidae	Spizella	Spizella passerina	GCA_013401375.1	11818	2775	Illumina HiSeq	Scaffold	1018792982	2020/07/10	PRJNA545868	SAMN12253929	SR	Yes	50.9	0.4	51.3	29.7	19						NA	NA
44394	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia albicollis	GCA_000385455.1	112748	43066	Illumina	Scaffold	1052600561	2013/04/30	PRJNA197293	SAMN02981528	SR	SR	80.5	0.5	81	7	12		1300740000	FIA	2009	most recent	1279820206.77292	1300740000
44316	Chordata	Aves	Passeriformes	Passeridae	Chloebia	Chloebia gouldiae	GCA_003676055.1	138024	58062	Illumina HiSeq	Scaffold	1070785140	2018/10/23	PRJNA478907	SAMN09689584	SR	SR	86	3	89	4.3	6.7						1301829493.41605	1301829493.41605
356906	Chordata	Aves	Passeriformes	Passeridae	Montifringilla	Montifringilla adamsi	GCA_017590115.1	467588	218793	Illumina HiSeq	Scaffold	1047401841	2021/03/26	PRJNA417520	SAMN18252885	SR	SR	92.1	1	93.1	4.4	2.5						1273528055.67845	1273528055.67845
356909	Chordata	Aves	Passeriformes	Passeridae	Onychostruthus	Onychostruthus taczanowskii	GCA_017590055.1	869291	426094	Illumina HiSeq	Scaffold	1033733724	2021/03/26	PRJNA417520	SAMN18252883	SR	SR	92.3	0.5	92.8	3.1	4.1						1256985164.86284	1256985164.86284
48849	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus	GCA_001700915.1	51426	23055	Illumina HiSeq	Chromosome	1042720703	2016/08/31	PRJNA255814	SAMN02929199	SR	SR	86.9	0.7	87.6	4	8.4		1535460000	FCM	1998	most recent	1267862348.04463	1535460000
9160	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer montanus	GCA_014805655.1	1091578	504226	Illumina HiSeq	Scaffold	1039966254	2020/09/30	PRJNA417520	SAMN07998528	SR	SR	92	0.9	92.9	3.8	3.3						1264528564.09589	1264528564.09589
670355	Chordata	Aves	Passeriformes	Passeridae	Prunella	Prunella fulvescens	GCA_013400715.1	27118	11185	Illumina HiSeq	Scaffold	1044257540	2020/07/10	PRJNA545868	SAMN12253912	SR	Yes	80.9	0.7	81.6	10.6	7.8						NA	NA
670356	Chordata	Aves	Passeriformes	Passeridae	Prunella	Prunella himalayana	GCA_013398875.1	38296	19272	Illumina HiSeq	Scaffold	1024611247	2020/07/10	PRJNA545868	SAMN12253920	SR	Yes	87.1	0.9	88	3.6	8.4						NA	NA
221976	Chordata	Aves	Passeriformes	Passeridae	Pyrgilauda	Pyrgilauda ruficollis	GCA_017590135.1	662091	312000	Illumina HiSeq	Scaffold	1045984361	2021/03/26	PRJNA417520	SAMN18252884	SR	SR	90	1	91	4.9	4.1						1271812441.3862	1271812441.3862
626378	Chordata	Aves	Passeriformes	Petroicidae	Drymodes	Drymodes brunneopygia	GCA_013400955.1	81685	28681	Illumina HiSeq	Scaffold	1058966521	2020/07/10	PRJNA545868	SAMN12253961	SR	SR	83.5	0.5	84	8.6	7.4						1287525099.93535	1287525099.93535
44318	Chordata	Aves	Passeriformes	Petroicidae	Eopsaltria	Eopsaltria australis	GCA_003426825.1	641411	159272	Illumina; Nanopore	Scaffold	1228344903	2018/08/23	PRJNA476023	SAMN09425179	LR-SR	LR-SR	89	3.6	92.6	4.2	3.2						1492528326.05278	1492528326.05278
254563	Chordata	Aves	Passeriformes	Philepittidae	Neodrepanis	Neodrepanis coruscans	GCA_013400695.1	8307	1828	Illumina HiSeq	Scaffold	1024462016	2020/07/10	PRJNA545868	SAMN12253874	SR	Yes	47.6	0.2	47.8	34.1	18.1						NA	NA
56441	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus plumbeitarsus	GCA_001655115.1	5268	2684	Illumina HiSeq	Scaffold	997399373	2016/06/02	PRJNA314915	SAMN04545452	SR	Yes	49.6	0.1	49.7	36.2	14.1						NA	NA
144762	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus trochiloides viridanus	GCA_001655095.1	11271	5569	Illumina HiSeq	Scaffold	1003330590	2016/06/02	PRJNA238808	SAMN02646017	SR	Yes	68.6	0.5	69.1	20.6	10.3						NA	NA
209779	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus trochilus acredula	GCA_002305835.1	388702	170002	Illumina HiSeq	Scaffold	1066518484	2016/06/08	PRJNA319295	SAMN04881205	SR	SR	89.7	1	90.7	4	5.3						1296665444.53091	1296665444.53091
274622	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus whistleri	GCA_017589585.1	3796120	1654210	PacBio Sequel	Contig	1112484139	2021/03/26	PRJNA646997	SAMN16704287	LR		90.3	4.1	94.4	2	3.6						1352298917.08115	1352298917.08115
2585818	Chordata	Aves	Passeriformes	Phylloscopidae	Rhadina	Rhadina sibilatrix	GCA_013400275.1	39053	18533	Illumina HiSeq	Scaffold	1045321485	2020/07/10	PRJNA545868	SAMN12253847	SR	Yes	85.1	0.7	85.8	7	7.2						NA	NA
221966	Chordata	Aves	Passeriformes	Picathartidae	Chaetops	Chaetops frenatus	GCA_013400775.1	35189	12689	Illumina HiSeq	Scaffold	1065444583	2020/07/10	PRJNA545868	SAMN12253910	SR	Yes	84	0.6	84.6	7.3	8.1						NA	NA
175131	Chordata	Aves	Passeriformes	Picathartidae	Picathartes	Picathartes gymnocephalus	GCA_013390045.1	37227	15944	Illumina HiSeq	Scaffold	1046995276	2020/07/06	PRJNA545868	SAMN12253907	SR	Yes	84.7	0.5	85.2	8.4	6.4						NA	NA
296741	Chordata	Aves	Passeriformes	Pipridae	Chiroxiphia	Chiroxiphia lanceolata	GCA_009829145.1	18496167	9321138	PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1089631598	2020/01/03	PRJNA561943	SAMN12620979	LR		92.5	0.5	93	1.7	5.3						1324639870.07254	1324639870.07254
415028	Chordata	Aves	Passeriformes	Pipridae	Corapipo	Corapipo altera	GCA_003945725.1	262501	114636	Illumina HiSeq	Scaffold	1095745976	2018/12/14	PRJNA505529	SAMN10424454	SR	SR	89.4	1.3	90.7	2.8	6.5						1332040266.75186	1332040266.75186
321398	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata	GCA_001604755.1	141849	71808	Illumina	Scaffold	1079577334	2016/03/31	PRJNA300662	SAMN04274560	SR	SR	89.8	0.3	90.1	2.9	7		1163820000	FIA	2014	one measure	1312470923.0564	1163820000
328815	Chordata	Aves	Passeriformes	Pipridae	Manacus	Manacus vitellinus	GCA_001715985.3	290580	122745	Illumina HiSeq; PacBio	Scaffold	1072328541	2019/07/03	PRJNA335611	SAMN02299332	LR-SR	SR	83.6	0.1	83.7	6.1	10.2						1303697513.29236	1303697513.29236
114329	Chordata	Aves	Passeriformes	Pipridae	Neopelma	Neopelma chrysocephalum	GCA_003984885.2	239065	104750	Illumina HiSeq	Scaffold	1142796179	2018/12/28	PRJNA445439	SAMN08784363	SR	SR	0.6	91.1	91.7	3.9	4.4						1388986397.01115	1388986397.01115
649802	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra filicauda	GCA_003945595.2	1677444	766121	Illumina HiSeq; PacBio	Scaffold	1081944082	2020/12/01	PRJNA445296	SAMN08774045	LR-SR	LR-SR	91.1	0.5	91.6	1.9	6.5						1315335462.02341	1315335462.02341
