uniprot	embl	organism	tax_id	prot_len	gene	product	pwwp_start	pwwp_end	pwwp_len	has_genomic_exons	n_total_exons	n_exons_in_pwwp	break_from_pwwp_start
A0A851JUX1	NXB82227.1	Donacobius atricapilla	237420	222	Hdgf_1		28	90	63	True	3	2	24
A0A851JZL7	NXB83041.1	Vidua chalybeata	81927	259	Dnmt3b		10	56	47	False	1	0	
A0A851JZN5	NXB83058.1	Vidua chalybeata	81927	1154	Zmynd8		272	340	69	True	20	2	59
A0A851K301	NXB84214.1	Vidua chalybeata	81927	1251	Msh6		9	98	90	True	7	2	58
A0A851KAG8	NXB87057.1	Vidua chalybeata	81927	705	Pwwp2a		606	689	84	False	1	0	
A0A851KAM1	NXB86612.1	Vidua chalybeata	81927	885	Dnmt3a		265	346	82	True	20	3	1
A0A851KDA4	NXB88147.1	Vidua chalybeata	81927	617	Zmynd11		297	365	69	True	14	2	34
A0A851KJ60	NXB89604.1	Vidua chalybeata	81927	553	Psip1		8	87	80	True	14	2	29
A0A851KTN7	NXB92824.1	Vidua chalybeata	81927	175	Hdgfl3		11	64	54	True	3	2	15
A0A851KYT9	NXB94564.1	Vidua chalybeata	81927	220	Hdgf		13	92	80	True	4	3	16
A0A851L076	NXB95290.1	Vidua chalybeata	81927	1391	Nsd2		224	997	774	True	21	15	30
A0A851L0C6	NXB95647.1	Vidua chalybeata	81927	1186	Brd1		1059	1165	107	True	11	2	15
A0A851L0I5	NXB95697.1	Vidua chalybeata	81927	551	Pwwp2b		452	535	84	False	1	0	
A0A851LBL8	NXC15449.1	Corythaeola cristata	103954	806	Dnmt3b		242	323	82	True	18	3	10
A0A851LDE2	NXC13767.1	Corythaeola cristata	103954	1253	Msh6		9	98	90	True	7	2	58
A0A851LHW7	NXC15247.1	Corythaeola cristata	103954	700	Pwwp2a		601	684	84	True	2	0	
A0A851M3P3	NXC25128.1	Campylorhamphus procurvoides	190295	610	Pwwp2a		511	594	84	False	1	0	
A0A851M4A3	NXC22697.1	Corythaeola cristata	103954	204	Hdgf		8	64	57	True	3	2	18
A0A851M4F6	NXC22465.1	Corythaeola cristata	103954	557	Pwwp2b		458	541	84	False	1	0	
A0A851M5N5	NXC25186.1	Campylorhamphus procurvoides	190295	554	Pwwp2b		455	538	84	False	1	0	
A0A851M6W7	NXC23527.1	Campylorhamphus procurvoides	190295	809	Dnmt3b		237	319	83	False	1	0	
A0A851M7X6	NXC23600.1	Campylorhamphus procurvoides	190295	617	Zmynd11		297	365	69	True	14	3	28
A0A851MI16	NXC26990.1	Campylorhamphus procurvoides	190295	1275	Msh6		4	93	90	True	8	2	22
A0A851MIG3	NXC27150.1	Campylorhamphus procurvoides	190295	1166	Nsd1_1		21	105	85	True	8	3	9
A0A851MQI7	NXC29870.1	Campylorhamphus procurvoides	190295	223	Hdgf		13	92	80	True	4	3	16
A0A851MRS4	NXC32916.1	Campylorhamphus procurvoides	190295	615	Hdgfl2		12	64	53	True	14	2	12
A0A851MS41	NXC33026.1	Campylorhamphus procurvoides	190295	1186	Brd1		1059	1165	107	True	11	2	15
A0A851MTE6	NXC33218.1	Campylorhamphus procurvoides	190295	1149	Brpf3		1047	1148	102	True	11	0	
A0A851N2F7	NXC35953.1	Campylorhamphus procurvoides	190295	1322	Mbd5		1214	1293	80	True	6	0	
A0A851N5C8	NXC33792.1	Campylorhamphus procurvoides	190295	521	Psip1		12	63	52	True	13	2	13
A0A851NAJ7	NXC39233.1	Penelope pileata	1118817	1436	Nsd3		271	1047	777	True	22	14	89
A0A851NC76	NXC37717.1	Penelope pileata	1118817	1142	Brpf3		1040	1141	102	True	11	0	
A0A851NDG5	NXC37814.1	Penelope pileata	1118817	1186	Brd1		1059	1165	107	True	11	2	15
A0A851NLW3	NXC41074.1	Penelope pileata	1118817	555	Psip1		8	87	80	True	14	2	29
A0A851NPW4	NXC42177.1	Penelope pileata	1118817	1736	Mbd5		1628	1707	80	True	9	2	35
A0A851NQH4	NXC44346.1	Penelope pileata	1118817	2258	Nsd1		21	1561	1541	True	23	15	30
A0A851NX51	NXC45084.1	Penelope pileata	1118817	175	Hdgfl3		11	64	54	True	3	2	38
A0A851NZI4	NXC43872.1	Penelope pileata	1118817	1154	Zmynd8		280	348	69	True	21	2	32
A0A851P7V6	NXC51033.1	Penelope pileata	1118817	553	Glyr1		9	88	80	True	15	4	3
A0A851P8C5	NXC47292.1	Penelope pileata	1118817	617	Zmynd11		297	365	69	True	14	2	34
A0A851PE73	NXC49442.1	Penelope pileata	1118817	419	Pwwp2b		320	403	84	False	1	0	
A0A851PFR3	NXC67458.1	Anhinga anhinga	56067	617	Zmynd11		297	365	69	True	14	2	34
A0A851PGX5	NXC68042.1	Anhinga anhinga	56067	1254	Msh6		9	98	90	True	7	2	59
A0A851PJQ8	NXC51462.1	Penelope pileata	1118817	710	Pwwp2a		611	694	84	True	1	0	
A0A851PMI7	NXC69738.1	Anhinga anhinga	56067	1155	Zmynd8		272	340	69	True	20	2	60
A0A851PPI0	NXC70105.1	Anhinga anhinga	56067	1391	Nsd2		224	986	763	True	20	14	30
A0A851PT19	NXC68471.1	Anhinga anhinga	56067	556	Pwwp2b		457	540	84	False	1	0	
A0A851Q486	NXC75368.1	Anhinga anhinga	56067	1186	Brd1		1059	1165	107	True	11	2	15
A0A851Q4W0	NXC72899.1	Anhinga anhinga	56067	1714	Mbd5		1628	1707	80	True	8	2	35
A0A851Q6H2	NXC75985.1	Anhinga anhinga	56067	1153	Brpf3		1051	1152	102	True	11	2	15
A0A851Q7I8	NXC76423.1	Anhinga anhinga	56067	527	Psip1		12	63	52	True	13	2	24
A0A851QCJ9	NXC75729.1	Anhinga anhinga	56067	175	Hdgfl3		11	64	54	True	3	2	15
A0A851QEG5	NXC79138.1	Tychaedon coryphoeus	614051	1135	Brpf1		1008	1118	111	True	12	1	
A0A851QEY3	NXC76619.1	Anhinga anhinga	56067	591	Hdgfl2		12	64	53	True	13	2	14
A0A851QFH6	NXC76331.1	Anhinga anhinga	56067	1063	Brpf1		1008	1034	27	True	11	1	
A0A851QP31	NXC79594.1	Tychaedon coryphoeus	614051	617	Zmynd11		297	365	69	False	1	0	
A0A851QPW7	NXC81446.1	Tychaedon coryphoeus	614051	1249	Msh6		9	98	90	True	7	2	59
A0A851QXQ9	NXC85462.1	Tychaedon coryphoeus	614051	1154	Zmynd8		272	340	69	True	20	2	32
A0A851QYT5	NXC86458.1	Tychaedon coryphoeus	614051	175	Hdgfl3		11	64	54	True	3	2	38
A0A851R0W6	NXC86712.1	Tychaedon coryphoeus	614051	1150	Brpf3		1048	1149	102	True	11	2	15
A0A851R2H1	NXC87322.1	Tychaedon coryphoeus	614051	1389	Nsd2		224	997	774	True	21	16	13
A0A851R428	NXC87155.1	Tychaedon coryphoeus	614051	1452	Nsd3		268	1063	796	True	22	15	2
A0A851RED6	NXC92102.1	Tychaedon coryphoeus	614051	701	Dnmt3a		81	162	82	True	16	2	45
A0A851RIU9	NXC90679.1	Tychaedon coryphoeus	614051	707	Pwwp2a		608	691	84	True	2	1	
A0A851RJ80	NXC93558.1	Certhia familiaris	73333	1198	Brd1		1071	1177	107	True	11	2	15
A0A851RJG3	NXC91713.1	Tychaedon coryphoeus	614051	597	Hdgfl2		12	64	53	True	13	2	14
A0A851RS77	NXC93501.1	Certhia familiaris	73333	1275	Msh6		9	98	90	True	8	2	59
A0A851RWT8	NXC98412.1	Certhia familiaris	73333	454	Pwwp2a		355	438	84	False	1	0	
A0A851RZ48	NXC95284.1	Certhia familiaris	73333	617	Zmynd11		297	365	69	True	14	3	28
A0A851RZ76	NXC96320.1	Certhia familiaris	73333	1405	Nsd2		224	996	773	True	21	16	30
A0A851S931	NXC99857.1	Certhia familiaris	73333	544	Pwwp2b		445	528	84	False	1	0	
A0A851S9U1	NXD02309.1	Certhia familiaris	73333	1151	Zmynd8		272	340	69	True	19	2	56
A0A851SEK1	NXD01910.1	Certhia familiaris	73333	1164	Nsd1_1		21	105	85	True	8	1	
A0A851SNP1	NXD04954.1	Certhia familiaris	73333	196	Hdgf		8	64	57	True	3	1	
A0A851SRC4	NXD05201.1	Certhia familiaris	73333	553	Psip1		8	87	80	True	14	2	29
A0A851SRY8	NXD09099.1	Nothocercus nigrocapillus	1977171	529	Glyr1		5	64	60	True	13	2	19
A0A851SSH6	NXD06200.1	Nothocercus nigrocapillus	1977171	175	Hdgfl3		11	64	54	False	1	0	
A0A851SUM4	NXD06940.1	Nothocercus nigrocapillus	1977171	617	Zmynd11		297	365	69	True	14	2	34
A0A851SY00	NXD08345.1	Nothocercus nigrocapillus	1977171	1102	Zmynd8		260	328	69	False	1	0	
A0A851T348	NXD10184.1	Nothocercus nigrocapillus	1977171	1407	Nsd2		224	1012	789	False	1	0	
A0A851T3A5	NXD09631.1	Nothocercus nigrocapillus	1977171	1186	Brd1		1059	1165	107	True	11	0	
A0A851TAD7	NXD12940.1	Nothocercus nigrocapillus	1977171	1737	Mbd5		1629	1708	80	True	9	3	35
A0A851TBN3	NXD13316.1	Nothocercus nigrocapillus	1977171	2229	Nsd1		15	1548	1534	True	22	21	95
A0A851TG12	NXD15399.1	Nothocercus nigrocapillus	1977171	549	Psip1		8	87	80	True	14	2	29
A0A851TKV0	NXD16553.1	Nothocercus nigrocapillus	1977171	1447	Nsd3		268	1058	791	True	22	15	2
A0A851TMY4	NXD18054.1	Nothocercus nigrocapillus	1977171	1135	Brpf1		1008	1118	111	True	12	1	
A0A851TPS0	NXD17731.1	Nothocercus nigrocapillus	1977171	1150	Brpf3		1048	1149	102	True	11	0	
A0A851TSD7	NXD19727.1	Elachura formosa	1463973	617	Zmynd11		297	365	69	True	14	2	34
A0A851TWW3	NXD19810.1	Elachura formosa	1463973	175	Hdgfl3		11	64	54	False	1	0	
A0A851TY08	NXD20735.1	Elachura formosa	1463973	1402	Nsd2		224	997	774	True	21	16	26
A0A851U066	NXD21271.1	Elachura formosa	1463973	1250	Msh6		9	98	90	False	1	0	
A0A851U429	NXD22848.1	Elachura formosa	1463973	1186	Brd1		1059	1165	107	True	11	2	15
A0A851UBX6	NXD25492.1	Elachura formosa	1463973	701	Pwwp2a		602	685	84	True	2	0	
A0A851UDY8	NXD26045.1	Elachura formosa	1463973	1141	Zmynd8		272	340	69	True	19	1	
A0A851UFX0	NXD27876.1	Elachura formosa	1463973	549	Glyr1		10	84	75	True	14	3	14
A0A851UGL7	NXD29097.1	Elachura formosa	1463973	555	Pwwp2b		456	539	84	False	1	0	
A0A851UHI9	NXD28456.1	Elachura formosa	1463973	1150	Brpf3		1048	1149	102	True	11	0	
A0A851UPQ5	NXD31817.1	Elachura formosa	1463973	590	Hdgfl2		12	64	53	True	13	2	26
A0A851UQR1	NXD30005.1	Elachura formosa	1463973	246	Dnmt3b		10	56	47	True	5	3	16
A0A851UUS9	NXD31511.1	Elachura formosa	1463973	893	Dnmt3a		266	313	48	True	16	2	10
A0A851UVE8	NXD32392.1	Elachura formosa	1463973	236	Hdgf_1		12	91	80	False	1	0	
A0A851V0G7	NXD33549.1	Copsychus sechellarum	797021	1186	Brd1		1059	1165	107	False	1	0	
A0A851VB51	NXD38122.1	Copsychus sechellarum	797021	175	Hdgfl3		11	64	54	True	3	2	15
A0A851VBR9	NXD36713.1	Copsychus sechellarum	797021	1249	Msh6		9	98	90	False	1	0	
A0A851VCY1	NXD39398.1	Copsychus sechellarum	797021	1157	Nsd1_1		21	105	85	True	8	3	9
A0A851VD55	NXD37785.1	Copsychus sechellarum	797021	1135	Brpf1		1008	1118	111	True	12	2	15
A0A851VEI3	NXD41164.1	Copsychus sechellarum	797021	245	Dnmt3b		10	56	47	True	4	1	
A0A851VIX9	NXD39841.1	Copsychus sechellarum	797021	617	Zmynd11		297	365	69	False	1	0	
A0A851VMD4	NXD41025.1	Copsychus sechellarum	797021	1160	Zmynd8		278	346	69	True	20	2	32
A0A851VMD5	NXD39440.1	Copsychus sechellarum	797021	708	Pwwp2a		609	692	84	False	1	0	
A0A851VTH2	NXD45368.1	Copsychus sechellarum	797021	532	Pwwp2b		433	516	84	False	1	0	
A0A851VTN9	NXD43265.1	Copsychus sechellarum	797021	1150	Brpf3		1048	1149	102	True	11	2	15
A0A851VVB7	NXD45647.1	Copsychus sechellarum	797021	886	Dnmt3a		266	347	82	True	20	2	45
A0A851VZ27	NXD44901.1	Copsychus sechellarum	797021	224	Hdgf		13	92	80	True	4	2	51
A0A851VZA5	NXD47944.1	Corvus moneduloides	1196302	175	Hdgfl3		13	64	52	True	3	2	36
A0A851W0P0	NXD45421.1	Copsychus sechellarum	797021	620	Hdgfl2		8	87	80	True	14	3	16
A0A851W3D2	NXD44710.1	Copsychus sechellarum	797021	540	Glyr1		1	75	75	True	14	3	23
A0A851W4D4	NXD45040.1	Copsychus sechellarum	797021	553	Psip1		8	87	80	True	14	3	16
A0A851WGT8	NXD52556.1	Corvus moneduloides	1196302	262	Dnmt3b		10	56	47	False	1	0	
A0A851WJ92	NXD52773.1	Corvus moneduloides	1196302	703	Pwwp2a		604	687	84	True	2	0	
A0A851WK52	NXD53162.1	Corvus moneduloides	1196302	1276	Msh6		9	98	90	True	8	2	59
A0A851WLS1	NXD53742.1	Corvus moneduloides	1196302	617	Zmynd11		297	365	69	False	1	0	
A0A851WTH1	NXD56413.1	Corvus moneduloides	1196302	1151	Brpf3		1049	1150	102	True	11	2	15
A0A851X059	NXD59597.1	Corvus moneduloides	1196302	891	Dnmt3a		271	352	82	True	19	2	24
A0A851X285	NXD56020.1	Corvus moneduloides	1196302	1408	Nsd2		216	1003	788	True	21	15	30
A0A851X4I3	NXD58629.1	Corvus moneduloides	1196302	540	Glyr1		1	75	75	True	14	3	23
A0A851X913	NXD58170.1	Corvus moneduloides	1196302	573	Psip1		8	87	80	False	1	0	
A0A851XQ68	NXD65629.1	Eolophus roseicapilla	176039	1149	Brpf3		1047	1148	102	True	11	0	
A0A851XTC7	NXD66699.1	Eolophus roseicapilla	176039	702	Pwwp2a		603	686	84	True	2	1	
A0A851XTE2	NXD69628.1	Eolophus roseicapilla	176039	549	Glyr1		10	84	75	True	14	3	11
A0A851XTU3	NXD70626.1	Eolophus roseicapilla	176039	617	Zmynd11		297	365	69	True	14	2	34
A0A851XZ63	NXD69832.1	Eolophus roseicapilla	176039	2234	Nsd1		27	1564	1538	True	22	21	1
A0A851Y1S7	NXD73837.1	Eolophus roseicapilla	176039	737	Dnmt3a		133	214	82	True	16	3	5
A0A851Y7T8	NXD69070.1	Eolophus roseicapilla	176039	1162	Brpf1		1035	1145	111	True	11	2	15
A0A851Y9F0	NXD73282.1	Eolophus roseicapilla	176039	611	Hdgfl2		2	81	80	True	14	3	16
A0A851YCB5	NXD75928.1	Halcyon senegalensis	342381	1401	Nsd2		224	997	774	False	1	0	
A0A851YCF0	NXD75285.1	Halcyon senegalensis	342381	1137	Zmynd8		272	340	69	False	1	0	
A0A851YHN1	NXD76603.1	Halcyon senegalensis	342381	175	Hdgfl3		11	64	54	True	3	2	38
A0A851YIV5	NXD80507.1	Halcyon senegalensis	342381	1736	Mbd5		1628	1707	80	True	9	3	35
A0A851YK08	NXD74711.1	Eolophus roseicapilla	176039	193	Hdgf		8	64	57	True	3	2	53
A0A851YXC2	NXD81413.1	Halcyon senegalensis	342381	1186	Brd1		1059	1165	107	False	1	0	
A0A851YZ40	NXD81689.1	Halcyon senegalensis	342381	1135	Brpf1		1008	1118	111	True	12	1	
A0A851YZC3	NXD77670.1	Halcyon senegalensis	342381	1138	Brpf3		1036	1137	102	True	10	0	
A0A851Z2U1	NXD84448.1	Halcyon senegalensis	342381	812	Dnmt3b		242	323	82	True	18	2	45
A0A851Z6L9	NXD84513.1	Halcyon senegalensis	342381	558	Pwwp2b		459	542	84	False	1	0	
A0A851Z7C9	NXD85978.1	Halcyon senegalensis	342381	617	Zmynd11		297	365	69	True	14	2	34
A0A851ZBR2	NXD85962.1	Halcyon senegalensis	342381	703	Pwwp2a		604	687	84	True	2	0	
A0A851ZDF5	NXD84901.1	Halcyon senegalensis	342381	1280	Msh6		9	98	90	True	8	2	59
A0A851ZGE3	NXE60377.1	Calcarius ornatus	198940	553	Psip1		8	87	80	True	14	2	29
A0A851ZPK8	NXD86170.1	Halcyon senegalensis	342381	557	Psip1		8	87	80	True	14	2	29
A0A851ZW90	NXD88450.1	Halcyon senegalensis	342381	626	Dnmt3a		80	160	81	True	13	2	45
A0A851ZXF8	NXE64524.1	Calcarius ornatus	198940	1135	Brpf1		1008	1118	111	True	12	1	
A0A851ZXQ6	NXE65637.1	Calcarius ornatus	198940	1405	Nsd2		224	996	773	True	21	16	30
A0A852A160	NXE63623.1	Calcarius ornatus	198940	1251	Msh6		9	98	90	True	7	2	59
A0A852A9J7	NXE65471.1	Calcarius ornatus	198940	1162	Nsd1_1		21	105	85	True	8	3	9
A0A852ADW9	NXP58358.1	Chloropsis cyanopogon	1218682	892	Dnmt3a		272	353	82	True	19	3	1
A0A852AEA9	NXE68243.1	Calcarius ornatus	198940	1104	Brpf3		1002	1103	102	True	10	0	
A0A852AH70	NXE71028.1	Calcarius ornatus	198940	562	Pwwp2b		463	546	84	False	1	0	
A0A852AKU2	NXP58417.1	Chloropsis cyanopogon	1218682	540	Glyr1		1	75	75	True	14	3	23
A0A852AQT7	NXP57455.1	Chloropsis cyanopogon	1218682	237	Dnmt3b		10	56	47	True	4	3	16
A0A852ASG1	NXP57514.1	Chloropsis cyanopogon	1218682	529	Pwwp2b		430	513	84	False	1	0	
A0A852ATM8	NXP58525.1	Chloropsis cyanopogon	1218682	175	Hdgfl3		11	64	54	True	3	2	15
A0A852AVL2	NXP57223.1	Chloropsis cyanopogon	1218682	1164	Nsd1_1		21	105	85	True	8	1	
A0A852AVR3	NXP57273.1	Chloropsis cyanopogon	1218682	224	Hdgf		13	92	80	True	4	2	51
A0A852B4Y6	NXP65000.1	Chloropsis cyanopogon	1218682	1135	Brpf1		1008	1118	111	True	12	2	15
A0A852B7S4	NXP61963.1	Chloropsis cyanopogon	1218682	1208	Nsd2		26	799	774	True	20	15	30
A0A852B880	NXP59492.1	Chloropsis cyanopogon	1218682	1143	Brpf3		1041	1142	102	True	11	0	
A0A852BB53	NXP65381.1	Chloropsis cyanopogon	1218682	589	Hdgfl2		12	64	53	True	13	2	28
A0A852BTB5	NXP71158.1	Ramphastos sulfuratus	322582	2229	Nsd1		27	1561	1535	True	22	21	7
A0A852C112	NXP73591.1	Ramphastos sulfuratus	322582	705	Pwwp2a		606	689	84	True	2	1	
A0A852C4F1	NXP76039.1	Ramphastos sulfuratus	322582	1135	Brpf1		1008	1118	111	True	12	1	
A0A852C5N9	NXP75131.1	Ramphastos sulfuratus	322582	1120	Zmynd8		272	340	69	True	18	2	25
A0A852C6C4	NXP76194.1	Ramphastos sulfuratus	322582	175	Hdgfl3		11	64	54	True	3	2	15
A0A852C983	NXP77154.1	Ramphastos sulfuratus	322582	540	Glyr1		1	75	75	True	14	3	23
A0A852C9U9	NXP77305.1	Ramphastos sulfuratus	322582	1186	Brd1		1059	1165	107	True	11	2	15
A0A852C9V3	NXP77354.1	Ramphastos sulfuratus	322582	1454	Nsd3		279	1065	787	True	22	15	32
A0A852CAP7	NXP76440.1	Ramphastos sulfuratus	322582	1151	Brpf3		1049	1150	102	True	11	2	15
A0A852CL34	NXP80647.1	Ramphastos sulfuratus	322582	919	Dnmt3a		300	381	82	True	20	2	56
A0A852CP63	NXP82374.1	Ramphastos sulfuratus	322582	614	Hdgfl2		8	87	80	True	14	3	16
A0A852CPY8	NXP81576.1	Ramphastos sulfuratus	322582	1270	Msh6		4	94	91	True	7	2	59
A0A852CUE5	NXP82991.1	Ramphastos sulfuratus	322582	812	Dnmt3b		243	324	82	True	18	3	14
A0A852CUG8	NXP84234.1	Passerina amoena	142471	175	Hdgfl3		11	64	54	True	3	2	38
A0A852CWY7	NXP83821.1	Passerina amoena	142471	540	Glyr1		1	75	75	True	14	3	23
A0A852D1Q4	NXP85020.1	Passerina amoena	142471	1393	Nsd2		224	996	773	True	21	16	18
A0A852D563	NXP87919.1	Passerina amoena	142471	1185	Brd1		1058	1164	107	True	11	0	
A0A852D5K9	NXP86611.1	Passerina amoena	142471	567	Pwwp2b		468	551	84	False	1	0	
A0A852D662	NXP89598.1	Passerina amoena	142471	1164	Nsd1_1		21	105	85	True	8	3	9
A0A852DFD9	NXP91702.1	Passerina amoena	142471	1154	Zmynd8		272	340	69	True	20	2	32
A0A852DI86	NXP91626.1	Passerina amoena	142471	1131	Brpf1		1004	1114	111	True	12	2	15
A0A852DL71	NXP94533.1	Passerina amoena	142471	617	Zmynd11		297	365	69	True	14	2	34
A0A852DQG9	NXP96253.1	Passerina amoena	142471	120	Hdgf		8	64	57	False	1	0	
A0A852DTL1	NXP97158.1	Vidua macroura	187451	622	Hdgfl2		1	72	72	True	15	3	23
A0A852E0N0	NXP99568.1	Vidua macroura	187451	175	Hdgfl3		11	64	54	True	3	2	38
A0A852E4L4	NXQ01614.1	Vidua macroura	187451	1150	Nsd1_1		21	105	85	True	8	1	
A0A852EB52	NXQ03325.1	Vidua macroura	187451	1277	Msh6		9	98	90	True	8	2	59
A0A852EG30	NXQ04829.1	Vidua macroura	187451	451	Pwwp2a		352	435	84	False	1	0	
A0A852EH28	NXQ05776.1	Vidua macroura	187451	191	Hdgf		7	64	58	True	3	2	19
A0A852EHP6	NXQ05996.1	Vidua macroura	187451	1449	Nsd3		272	1060	789	True	22	14	88
A0A852EJJ3	NXQ03171.1	Vidua macroura	187451	1135	Brpf1		1008	1118	111	True	12	2	15
A0A852EMV2	NXQ04910.1	Vidua macroura	187451	526	Pwwp2b		427	510	84	False	1	0	
A0A852ESC0	NXQ09326.1	Vidua macroura	187451	540	Glyr1		1	75	75	True	14	3	11
A0A852F1H4	NXQ12535.1	Peucedramus taeniatus	135441	1146	Zmynd8		272	340	69	True	22	3	1
A0A852F1I9	NXQ11849.1	Peucedramus taeniatus	135441	223	Hdgf		13	92	80	True	4	3	16
A0A852F428	NXQ13495.1	Peucedramus taeniatus	135441	1165	Nsd1_1		21	105	85	True	8	3	9
A0A852F729	NXQ11470.1	Peucedramus taeniatus	135441	1135	Brpf1		1008	1118	111	True	12	2	15
A0A852F7J1	NXQ11630.1	Peucedramus taeniatus	135441	1103	Brpf3		1001	1102	102	True	10	0	
A0A852FKP7	NXQ14412.1	Peucedramus taeniatus	135441	365	Psip1_0		8	87	80	True	9	3	16
A0A852FSL4	NXQ16732.1	Peucedramus taeniatus	135441	553	Glyr1		9	88	80	True	15	4	3
A0A852FTB3	NXQ17012.1	Peucedramus taeniatus	135441	451	Pwwp2a		352	435	84	False	1	0	
A0A852FZA5	NXQ20690.1	Peucedramus taeniatus	135441	1443	Nsd3		272	1054	783	True	22	14	88
A0A852G4C6	NXQ22761.1	Peucedramus taeniatus	135441	1277	Msh6		9	98	90	True	8	3	17
A0A852GGT1	NXX03566.1	Larus smithsonianus	243888	789	Dnmt3b		243	324	82	True	17	2	12
A0A852GIJ8	NXX01668.1	Larus smithsonianus	243888	815	Nsd2		323	410	88	True	14	2	56
A0A852GLL7	NXX05089.1	Larus smithsonianus	243888	699	Dnmt3a		80	161	82	True	16	2	45
A0A852GNI0	NXX04495.1	Larus smithsonianus	243888	175	Hdgfl3		11	64	54	True	3	2	38
A0A852GQ99	NXX05075.1	Larus smithsonianus	243888	549	Glyr1		10	84	75	True	14	3	14
A0A852GUB8	NXX03052.1	Larus smithsonianus	243888	1135	Brpf1		1008	1118	111	True	12	2	15
A0A852GVC5	NXX06078.1	Larus smithsonianus	243888	615	Hdgfl2		8	87	80	True	14	3	16
A0A852GXC9	NXX09159.1	Larus smithsonianus	243888	702	Pwwp2a		603	686	84	True	2	1	
A0A852GXR6	NXX07685.1	Larus smithsonianus	243888	1154	Brpf3		1052	1153	102	True	11	2	15
A0A852H2P6	NXX07163.1	Larus smithsonianus	243888	2248	Nsd1		27	1558	1532	True	23	22	11
A0A852H3R5	NXX25913.1	Nicator chloris	237433	1135	Brpf1		1008	1118	111	True	12	1	
A0A852H7V3	NXX26616.1	Nicator chloris	237433	1151	Brpf3		1049	1150	102	True	11	0	
A0A852HP36	NXX31611.1	Nicator chloris	237433	224	Hdgf		13	92	80	True	4	3	16
A0A852HXT4	NXX33314.1	Nicator chloris	237433	873	Dnmt3a		227	308	82	True	17	3	17
A0A852I0T8	NXX35932.1	Nicator chloris	237433	617	Zmynd11		297	365	69	True	14	2	34
A0A852I192	NXX35735.1	Nicator chloris	237433	1208	Nsd2		26	799	774	True	20	15	30
A0A852I2A4	NXX36472.1	Nicator chloris	237433	248	Dnmt3b		10	56	47	True	4	1	
A0A852I3H3	NXX36852.1	Nicator chloris	237433	1249	Msh6		9	98	90	True	7	2	58
A0A852I8A6	NXX37194.1	Nicator chloris	237433	1164	Nsd1_1		21	105	85	True	8	3	9
A0A852IB05	NXX40273.1	Tricholaema leucomelas	240729	1186	Brd1		1059	1165	107	True	11	0	
A0A852IIN9	NXX42095.1	Tricholaema leucomelas	240729	1159	Brpf3		1057	1158	102	True	10	2	15
A0A852IIV0	NXX38820.1	Tricholaema leucomelas	240729	591	Hdgfl2		12	64	53	True	13	2	28
A0A852ILJ7	NXX39808.1	Tricholaema leucomelas	240729	704	Pwwp2a		605	688	84	True	2	0	
A0A852IML3	NXX44793.1	Tricholaema leucomelas	240729	1135	Brpf1		1008	1118	111	True	12	1	
A0A852IRU3	NXX44732.1	Tricholaema leucomelas	240729	517	Psip1		8	87	80	True	12	2	67
A0A852ITE8	NXX41717.1	Tricholaema leucomelas	240729	775	Dnmt3b		209	290	82	False	1	0	
A0A852ITG5	NXX41737.1	Tricholaema leucomelas	240729	1120	Zmynd8		272	340	69	True	18	2	25
A0A852IXC6	NXX40669.1	Tricholaema leucomelas	240729	919	Dnmt3a		300	381	82	True	20	2	56
A0A852J7S7	NXX47147.1	Tricholaema leucomelas	240729	617	Zmynd11		297	365	69	True	14	3	28
A0A852JC87	NXX50994.1	Tricholaema leucomelas	240729	175	Hdgfl3		11	64	54	True	3	2	38
A0A852JCU2	NXX47359.1	Tricholaema leucomelas	240729	542	Pwwp2b		443	526	84	False	1	0	
A0A852JQW9	NXX67347.1	Spizella passerina	40210	175	Hdgfl3		11	64	54	True	3	2	38
A0A852K0H2	NXX71636.1	Spizella passerina	40210	749	Nsd2		253	340	88	True	12	3	9
A0A852K321	NXX71693.1	Spizella passerina	40210	509	Pwwp2b		410	493	84	False	1	0	
A0A852K4K1	NXX71865.1	Spizella passerina	40210	694	Pwwp2a		595	678	84	True	2	0	
A0A852K763	NXX73742.1	Urocolius indicus	458196	564	Psip1		8	87	80	True	14	3	16
A0A852K876	NXX73478.1	Urocolius indicus	458196	175	Hdgfl3		11	64	54	True	3	2	38
A0A852KBR9	NXX74480.1	Urocolius indicus	458196	562	Pwwp2b		463	546	84	False	1	0	
A0A852KGB7	NXX75457.1	Urocolius indicus	458196	1146	Brpf3		1044	1145	102	True	11	2	15
A0A852KKH1	NXX77674.1	Urocolius indicus	458196	540	Glyr1		1	75	75	True	14	3	11
A0A852KMW2	NXX78892.1	Urocolius indicus	458196	811	Dnmt3b		235	316	82	True	18	3	0
A0A852KNR3	NXX79666.1	Urocolius indicus	458196	1135	Brpf1		1008	1118	111	True	12	1	
A0A852KP63	NXX78670.1	Urocolius indicus	458196	2216	Nsd1		18	1549	1532	True	22	15	30
A0A852KR95	NXX79380.1	Urocolius indicus	458196	1262	Msh6		15	104	90	True	7	2	59
A0A852KTF5	NXX80140.1	Urocolius indicus	458196	202	Hdgf		8	64	57	True	3	2	18
A0A852KZD2	NXX82622.1	Urocolius indicus	458196	617	Zmynd11		297	365	69	True	14	2	34
